#	Tentative constraint	Sentence	Critical segment	10001_response	10001_RT	10001_actual_start	10001_comments and/or part of previous slide	10004_response	10004_RT	10004_actual_start	10004_comments and/or part of previous slide	10005_response	10005_RT	10005_actual_start	10005_comments and/or part of previous slide	10006_response	10006_RT	10006_actual_start	10006_comments and/or part of previous slide	11003_response	11003_RT	11003_actual_start	11003_comments and/or part of previous slide	11005_response	11005_RT	11005_actual_start	11005_comments and/or part of previous slide	11007_response	11007_RT	11007_actual_start	11007_comments and/or part of previous slide	11009_response	11009_RT	11009_actual_start	11009_comments and/or part of previous slide	11010_response	11010_RT	11010_actual_start	11010_comments and/or part of previous slide	11011_response	11011_RT	11011_actual_start	11011_comments and/or part of previous slide	11012_response	11012_RT	11012_actual_start	11012_comments and/or part of previous slide	11013_response	11013_RT	11013_actual_start	11013_comments and/or part of previous slide	11014_response	11014_RT	11014_actual_start	11014_comments and/or part of previous slide	11015_response	11015_RT	11015_actual_start	11015_comments and/or part of previous slide	11017_response	11017_RT	11017_actual_start	11017_comments and/or part of previous slide	11018_response	11018_RT	11018_actual_start	11018_comments and/or part of previous slide	11019_response	11019_RT	11019_actual_start	11019_comments and/or part of previous slide	11020_response	11020_RT	11020_actual_start	11020_comments and/or part of previous slide	11021_response	11021_RT	11021_actual_start	11021_comments and/or part of previous slide	11022_response	11022_RT	11022_actual_start	11022_comments and/or part of previous slide	11023_response	11023_RT	11023_actual_start	11023_comments and/or part of previous slide	11024_response	11024_RT	11024_actual_start	11024_comments and/or part of previous slide	11025_response	11025_RT	11025_actual_start	11025_comments and/or part of previous slide	11026_response	11026_RT	11026_actual_start	11026_comments and/or part of previous slide	11027_response	11027_RT	11027_actual_start	11027_comments and/or part of previous slide	11030_response	11030_RT	11030_actual_start	11030_comments and/or part of previous slide	11031_response	11031_RT	11031_actual_start	11031_comments and/or part of previous slide	11032_response	11032_RT	11032_actual_start	11032_comments and/or part of previous slide	11033_response	11033_RT	11033_actual_start	11033_comments and/or part of previous slide	Y0001_response	Y0001_RT	Y0001_actual_start	Y0001_comments and/or part of previous slide	Y0002_response	Y0002_RT	Y0002_actual_start	Y0002_comments and/or part of previous slide	Y0003_response	Y0003_RT	Y0003_actual_start	Y0003_comments and/or part of previous slide	Y0004_response	Y0004_RT	Y0004_actual_start	Y0004_comments and/or part of previous slide	Y0005N_response	Y0005N_RT	Y0005N_actual_start	Y0005N_comments and/or part of previous slide	Y0006N_response	Y0006N_RT	Y0006N_actual_start	Y0006N_comments and/or part of previous slide	Y0007_response	Y0007_RT	Y0007_actual_start	Y0007_comments and/or part of previous slide	Y0008_response	Y0008_RT	Y0008_actual_start	Y0008_comments and/or part of previous slide	Y0010_response	Y0010_RT	Y0010_actual_start	Y0010_comments and/or part of previous slide	Y0011_response	Y0011_RT	Y0011_actual_start	Y0011_comments and/or part of previous slide	Y0013_response	Y0013_RT	Y0013_actual_start	Y0013_comments and/or part of previous slide	Y0014_response	Y0014_RT	Y0014_actual_start	Y0014_comments and/or part of previous slide	Y0015_response	Y0015_RT	Y0015_actual_start	Y0015_comments and/or part of previous slide	Y0016_response	Y0016_RT	Y0016_actual_start	Y0016_comments and/or part of previous slide	Y0017_response	Y0017_RT	Y0017_actual_start	Y0017_comments and/or part of previous slide	Y0018_response	Y0018_RT	Y0018_actual_start	Y0018_comments and/or part of previous slide	Y0019_response	Y0019_RT	Y0019_actual_start	Y0019_comments and/or part of previous slide	Y0020_response	Y0020_RT	Y0020_actual_start	Y0020_comments and/or part of previous slide	Y0021_response	Y0021_RT	Y0021_actual_start	Y0021_comments and/or part of previous slide	Y0022_response	Y0022_RT	Y0022_actual_start	Y0022_comments and/or part of previous slide	Y0023_response	Y0023_RT	Y0023_actual_start	Y0023_comments and/or part of previous slide	Y0024_response	Y0024_RT	Y0024_actual_start	Y0024_comments and/or part of previous slide	Y0025_response	Y0025_RT	Y0025_actual_start	Y0025_comments and/or part of previous slide	Y0027_response	Y0027_RT	Y0027_actual_start	Y0027_comments and/or part of previous slide	Y0028_response	Y0028_RT	Y0028_actual_start	Y0028_comments and/or part of previous slide	Y0030_response	Y0030_RT	Y0030_actual_start	Y0030_comments and/or part of previous slide	Y0033_response	Y0033_RT	Y0033_actual_start	Y0033_comments and/or part of previous slide	Y0034_response	Y0034_RT	Y0034_actual_start	Y0034_comments and/or part of previous slide	Y0035_response	Y0035_RT	Y0035_actual_start	Y0035_comments and/or part of previous slide	Y0036_response	Y0036_RT	Y0036_actual_start	Y0036_comments and/or part of previous slide	Y0037_response	Y0037_RT	Y0037_actual_start	Y0037_comments and/or part of previous slide	Y0038_response	Y0038_RT	Y0038_actual_start	Y0038_comments and/or part of previous slide	Y0039_response	Y0039_RT	Y0039_actual_start	Y0039_comments and/or part of previous slide	Y0040_response	Y0040_RT	Y0040_actual_start	Y0040_comments and/or part of previous slide	Y0041_response	Y0041_RT	Y0041_actual_start	Y0041_comments and/or part of previous slide	Y0042_response	Y0042_RT	Y0042_actual_start	Y0042_comments and/or part of previous slide	Y0043_response	Y0043_RT	Y0043_actual_start	Y0043_comments and/or part of previous slide	Y0044_response	Y0044_RT	Y0044_actual_start	Y0044_comments and/or part of previous slide	Y0045_response	Y0045_RT	Y0045_actual_start	Y0045_comments and/or part of previous slide	Y0032_response	Y0032_RT	Y0032_actual_start	Y0032_comments and/or part of previous slide	Y0031_response	Y0031_RT	Y0031_actual_start	Y0031_comments and/or part of previous slide	Y0029_response	Y0029_RT	Y0029_actual_start	Y0029_comments and/or part of previous slide	11004_response	11004_RT	11004_actual_start	11004_comments and/or part of previous slide	11002_response	11002_RT	11002_actual_start	11002_comments and/or part of previous slide	Y0060_response	Y0060_RT	Y0060_actual_start	Y0060_comments and/or part of previous slide	Y0059_response	Y0059_RT	Y0059_actual_start	Y0059_comments and/or part of previous slide	Y0056_response	Y0056_RT	Y0056_actual_start	Y0056_comments and/or part of previous slide	Y0055_response	Y0055_RT	Y0055_actual_start	Y0055_comments and/or part of previous slide	Y0054_response	Y0054_RT	Y0054_actual_start	Y0054_comments and/or part of previous slide	Y0053_response	Y0053_RT	Y0053_actual_start	Y0053_comments and/or part of previous slide	Y0052_response	Y0052_RT	Y0052_actual_start	Y0052_comments and/or part of previous slide	Y0048_response	Y0048_RT	Y0048_actual_start	Y0048_comments and/or part of previous slide	Y0058_response	Y0058_RT	Y0058_actual_start	Y0058_comments and/or part of previous slide	Y0057_response	Y0057_RT	Y0057_actual_start	Y0057_comments and/or part of previous slide	11006_response	11006_RT	11006_actual_start	11006_comments and/or part of previous slide	11008_response	11008_RT	11008_actual_start	11008_comments and/or part of previous slide
31	high	Именинник налил в стакан апельсиновый	3104	сок	1390	488	"-такан"	сок	1165	710	"стакан"	сок	1688	767	"в стакан"	сок	1358	-	-	фреш	1508	517	такан	сок	1268			сок	1737			сок	1566			сок	1569			сок	1690			сок	1774	472	"кан"	сок	2589			сок	2772			сок	1015			сок	1751			сок	1608	247	ан	сок	1306	174	ан	сок	1324			сок	1311	276	кан	сок	1167			сок	1105	218	ан	сок	1120	400	кан	сок	2785			сок	1332			сок	1279	341	ан	сок	1241	-	-	сок	1112	-	-	сок	1326	-	-	сок	1581	-	-	сок	1664	85	н	сок	1762	440	кан	сок	1876			сок	1090			сок	1291			ликёр	1457	314	ан	сок	1243			сок	1744			сок	1300	136	ан	сок	2130			сок	1091	-	-	сок	1335	-	-	сок	1594	0485	-"кан"	сок	1702	-	-	сок	1194	-	-	сок	1313	-	-	сок	1249	-	-	сок	1803	-	-	сок	1786	-	-	сок	1224	-	-	сок	1767	-	-	сок	2371	-	-	сок	2300	0725	-"в стакан", запись с другого файла	сок	1390			сок	2292	-	-	сок	2086	0679	-"в стакан"	сок	2022			сок	1847			сок	1682			фреш	2202	 - 		ликёр	2251			сок	1551			сок	1209	 - 		сок	1320	 - 		сок	1349	 - 		сок	1294	 - 		сок	1271	 - 		сок	2006	 - 		чай	1492	0358	"-кан"	сок	1492			сок	1429			сок	2512			сок	1517	396	"-кан"	сок	1467	0367	″ан″	сок	1854	0257	-"ан"	сок	1344	-	посторонний шум	сок	1698	-	-	сок	2377	-	-	сок	1657	-	-	сок	1824	-	-	грок	3482	-	-	сок	1523	-	-	сок	1697	-	-	сок	1281	-	-	сок	1189	0294	-"ан"	сок	1391	-	-
32	high	Брат прислушался и услышал из соседней комнаты женский	3206	голос	1317			смех	1146	668	"комнате"	крик	1217	711	"-ней комнаты"	крик	1084	0176	-ты	вздох	1711	475	наты	плач	1292			крик	1746			хохот	1468			голос	2191	269	"ты"	плач	1398	268	"ты"	голос	1212			стон	2051			вопль	1778	653	"комнаты"	голос	979	320	мнаты	голос	3383	378	ты	визг	1178			голос	1211			вопль	1464			смех	1287	142	ы	смех	1135			голос	1037						Нет ответа	голос	1073			голос	1312	364	наты	оргазмический звук	1205	268	ы, два слова	голос	1082	-	-	голос	1016	-	-	голос	1340	-	-	крик	1739	-	-	плач	3259			крик	1678	352	наты	голос	2495	97	хвост	крик	1347			крик	1219	136	ы	стон	1698	471	мнаты	голос	1559	66	ы	голос	1497			голос	1134	59	ы	смех	1558			голос	1116	-	-	голос	1247	-	-	голос	1220	0399	"омнаты"	крик	1298	-	-	голос	1026	-	-	смех	1550	-	-	стон	1064	0568	-"ты"	крик	2483	-	-	голос	1620	-	-	шопот	1366	-	-	крик	1590	0168	-"ты"	голос	1731	-	-	визг	1373	0865	-"соседней комнаты"	стон	3214	237	наты	крик	1899	-	-	голос	1440	0540	-"комнаты"	плач	1766			голос	1617			голос	1705			смех	1423	 - 		плач	1370			голос	1952			голос	1251	 - 		голос	1439	 - 		голос	0945	 - 		крик	0968	 - 		голос	2261	0154	"-ты"	крик	1402	0825		стон	1605	0455	"-омнаты"	голос	1373			крик	2156			голос	1677			голос	1306	742	"комнаты"	голос	1297	0326	″наты″	смех	2298	0282	-"ты"	смех	2032	-	-	крик	1717	-	-	стон	1755	-	-	вопль	1524	-	-	плач	1720	-	-	плач	2071	-	-	голос	2098	-	-	голос	1936	-	-	голос	1158	0335	-"аты"	крик	1465	-	-	смех	1351	0295	-"омнаты"
33	high	Начинающий актёр мечтал сняться хотя бы в каком-нибудь	3306	кино	1416	295	"-бы"	фильме	2827	505	"хотя бы"	боевике	1350	417	"тя бы"	фильме	1306	0470	-атя бы	сериале	1392			трейлере	2366			сериале	1569			сериале	1659			сериале	1621			фильме	1752	283	"бы"	сериале	1340			боевике	4230			фильме	1900	247	"тя бы"	сериале	1557	215	бы	фильме	2705			сериале	1715			фильме	1326	460	тя бы	сериале	2657		Начал говорить "рус", поправился	сериале	3281	213	бы	сериале	1547			фильме	1086			сериале	1374	203	бы	порнофильме	1500	238	бы	фильме	1487	78	ы	фильме	1157	188	бы	фильме	1111	-	-	фильме	1091	-	-	фильме	1479	-	-	сериале	2778	-	-	фильме	1823			сериале	1954	487	тябы	фильме	1495	334	ябы	фильме	1190			фильме	1295			фильме	1625	531	ябы	фильме	2087			эпизоде	2233			фильме	1310	86	а	сериале	2539			сериале	1087	-	-	спектакле	1134	-	-	фильме	1900	0369	-"ябы"	эпизоде	1644	-	-	фильме	1196	-	-	порно	1483	-	-	порно	2441	-	-	фильме	1902	-	-	фильме	1803	-	-	кино	1607	0333	-"няться"	сериале	2248	-	-	сериале	2099	-	-	-	-	-	-нет записи	фильме	2001			сериале	1818	-	-	фильме	1663	-	-	сериале	2102			эпизоде	2032			сериале	1757			фильме	1418	 - 		клипе	1862			сериале	1910			фильме	1637	 - 		фильме	1580	 - 		кино	1369	0101	"-я"	фильме	1247	 - 		фильме	2160	0451	"-тя бы"	рекламном ролике	2674	0636	"-тя бы"	ток-шоу	2296	0438	"-тя бы"	сериале	1514			фильме	134			фильме	2483			фильме	1844	388	"-тя бы"	фильме	1325	0323	″ябы″	сериале	1784	0314	-"ябы"	сериале	2784	-	-	фильме	1519	-	-	кино	2150	-	-	фильме	3140	-	-	фильме	3304	-	-	фильме	3547	-	-	сериале	1722	-	-	фильме	2575	-	-	фильме	1384	0279	-"бы"	фильме	1174	-	-	кино	1259	0185	-"ы"
34	high	Марина взяла пульт и выключила надоевший	3405	телевизор	1761			канал	1809	650	"выключил"	телевизор	1411			телевизор	1346	0623	-ыключила	телевизор	1996	161	а 	телевизор	1338			телевизор	1569	188	ла	телевизор	1403			телевизор	1613			телевизор	1814	360	"выключила"	телевизор	1296	270	"ла"	телевизор	1792			канал	1968	357	"чила"	телесериал	1514	667	и выключила	сериал	2050			телевизор	1672	351	чила	телевизор	1555	440	чила	телевизор	2694	339	чила	сериал	2388	506	чила	сериал	1649	416	чила	телевизор	1133	353	чила	телевизор	1014	286	чила	телевизор	2043	731	выключила	телевизор	2223	151	ла	Первый канал	1485	169	а, два слова	телевизор	1269	-	-	телевизор	1079	-	-	канал	2881	-	-	телевизор	2256	0542	-чила	телевизор	2347			телевизор	1917	596	ключила	телевизор	1889	359	чила	телевизор	1435	147	ила	телевизор	1667			телевизор	1611	612	ключила	телевизор	1610	139	ла	телевизор	5208		вопросительная интонация	телевизор	1249	149	а	телевизор	2248			телевизор	1264	-	-	телевизор	1084	-	-	телевизор	1423	0416	-"чила"	телевизор	1506	-	-	телевизор	1427	-	-	телефизор	1285	-	-	телевизор	1204	-	-	телевизор	1466	-	-	телевизор	1990	-	-	телевизор	0983	0529	-"выключила"	телевизор	1794	0249	-"чила"	видеомагнитофон	3099	-	-	телевизор	2304	0762	-"выключила", запись с другого файла	телевизор	1577	393	чила	первый канал	2372	-	-ответ из 2х слов	телевизор	1463	1005	-"выключила"	телевизор	2049	536	"-ключила"	телевизор	2029			фильм	3050			телевизор	1774	 - 		телевизор	1483			канал	1664			телевизор	1645	 - 		телевизор	1535	 - 		канал	1788	0368	"-чила"	телевизор	1179	 - 		телевизор	1197	0277	"-чила"	сериал	2208	0691	"выключила"	радиоприёмник	1970	0501	"-ыключила"	телевизор	1218			телевизор	1909			визор	2304		слово ″телевизор″ произнесено как ″визор″ – может качество записи?	телевизор	266	385	"-чила"	телевизор	1634	0334	″чила″	канал	2287	0205	-"ла"	телевизор	1696	-	-	телевизор	1661	-	-	телевизор	1969	-	-	фильм	1856	0072	-"ла"	телевизор	1888	-	-	телевизор	2677	0181	-"ла"	телевизор	1939	-	-	телевизор	1945	-	-	телевизор	1193	-	-	телевизор	1098	-	-	сериал	1516	-	-
35	high	Сиделка сварила для больного куриный	3504	суп	1434	588	"больному"	суп/бульон	1716/2862	724	"для больного"	бульон	1114			суп	1212	0530	-ого	бульон	1160	371	ого	суп	1258			бульон	1319	195	а 	бульон	2100	334	ого	бульон	1522	182	"го"	бульон	1209	571	"ого"	бульон	1017			бульон	1355			бульон	1867	492	"льного"	суп	843	491	льного	бульон	1655			бульон	1593	340	ого	бульон	1245	613	больного	бульон	1571	380	ного	бульон	1308	451	ного	бульон	989	211	го	суп	962	195	го	бульон	935	261	ого	бульон	1374	466	ного	бульон	1296	340	ного	бульон	1082	510	ного	суп	1135	0119	-го	бульон	0967	-	-	бульон	1265	-	-	бульон	1667	-	-	бульон	1377			бульон	1387	452	ного	бульон	1482	629	ольного	суп	1126			бульон	1107	319	го	суп	1288	589	ного	суп	907			бульон	1154			суп	960	98	го	суп	1378			суп	1635	-	-	суп	1044	-	-	бульон	1223	0376	-"уриный"	суп	1337	-	-	бульон	1079	-	-	бульон	1229	-	-	гуляш	2085	1280	-"ного"	бульон	1333	-	-	суп	1845	-	-	бульон	0919	0321	-"ого"	бульон	1898	-	-	суп	2261	-	-	бульон	1343	0564	-"для больного"	бульон	1721			бульон	1620	-	-	бульон	1335	-	-	бульон	1686	523	"-ного"	бульон	1137			бульон	1534			суп	1414	 - 		бульон	1648			бульон	1429			бульон	1087	 - 		бульон	1326	 - 		суп	1222	0048	"-о"	бульон	0955	 - 		бульон	0990	0508	"-ольного"	суп	1155	0542	"больного"	суп	1842	0763	"больного"	бульон	1262	204	"-ла"	суп	1189			бульон	1567			бульон	1574	536	"-ого"	бульон	1164	0587	″ного″	бульон	2062	0316	-"ого"	суп	1290	-	-	бульон	1387	-	-	бульон	1738	-	-	бульон	1421	-	-	бульон	1525	-	-	бульон	2143	-	-	бульон	1431	-	-	бульон	1711	-	-"буль-он"	бульон	1098	0488	-"ного"	бульон	0881	0294	-"го"	бульон	0967	-	-
36	high	Моя двоюродная сестра учится на химическом	3605	факультете	1388			факультете	1298	638	"учится"	факультете	1643	714	"учится"	факультете	1223	0394	-тся	факультете	1526	579	учится	факультете	1363			классе	1729	345	тся; сказал "в химическом"	факультете	2211			факультете	2096			факультете	1615	630	"учится"	факультете	1395	104	"я"	факультете	1767			отделении	2181	631	"читься"	факультете	1294	444	чится	факультете	2608			колледже	1908	384	ся, "в химическом"	факультете	1584	308	ся	факультете	1918	268	тся	факультете	1692	231	тся	факультете	1407			факультете	1116			факультете	1233	287	тся	факультете	1770	391	тся	факультете	1521	98	я	факультете	1303			факультете	1214	-	-	факультете	1164	-	-	факультете	2326	-	-	факультете	2687	-	-	факультете	1927			факультете	2179	567	учится	факультете	1557	406	тся	факультете	1351	182	я	фаультете	1367			факультете	1387	554	чится	факультете	1668			факультете	1509			факультете	1279			факультете	1998			факультете	1301	-	-	факультете	1425	-	-	факультете	2171	0244	-"тся"	факультете	1739	0678	-"чится"	факультете	1166	-	-	профиле	2026	-	-	факультете	1569	-	-	факультете	1870	-	-	факультете	1750	0239	-"тся"	факультете	1370	0204	-"тся"	факультете	1842	-	-	факультете	1897	-	-	факультете	2503	1005	-"сестра учится"	факультете	1883			факультете	2099	-	-	факультете	1718	0446	-"учится"	факультете	2140			факультете	2752			факультете	1871			университете	1550	 - 	фразовый акцент на "университете", неправильно прочитан предлог: "в" вместо "на"	факультете	1835			факультете	2003			факультете	1955	 - 		факультете	2433	 - 		факультете	1343	0257	"-ся"; вопросительная интонация на "факультете"	факультете	1969	 - 		факультете	1422	0596	"учится"	факультете	1579	0786	"-тра учится"	на бухгалтера	1700	0513	"учится"	факультете	159	228	"-ся"	факультете	1473			факультете	2251			факультете	4242	444	"-тся"	факультете	1722			факультете	1885	-	-	факультете	1642	-	-	факультете	1746	-	-	факультете	2235	-	-	факультете	1566	-	-	факультете	1934	0153	-"тся"	факультете	2674	-	-	факультете	1843	-	-	факультете	2272	-	-	факультете	1298	0441	-"тся"; "фа-"	факультете	1261	0148	-"ся"	факультете	1842	-	-
37	high	Невропатолог прописал мне успокоительные	3704	средство	1650						слишком быстро нажал пробел, не закончил, извинился	таблетки	1709	737		таблетки	1535	0169	-не	таблетки	2239	235	е	таблетки	1544			таблетки	1792			таблетки	1567			таблетки	2449		Ответ на 3705	капли	2009			таблетки	1427	333	"мне"	таблетки	3547			средства	2113			лекарства	1228	144	е	средства	2306	343	мне	таблетки	2091			таблетки	1578	359	мне	пилюли	1893			антидепрессанты	1989	121	е	препараты	1689			средства	1357			таблетки	1196			таблетки	2137	93	е	таблетки	1679	219	е	лекарства	1398	265	е	лекарства	1482	-	-	лекарства	1528	-	-	таблетки	1553	-	-	таблетки	2597	-	-	пилюли	2369			таблетки	1695	373	мне	капли	1789			таблетки	1758			таблетки	1561			таблетки	1650	224	не	таблетки	1702			таблетки	1670			капли	1676			таблетки	1705			таблетки	1374	-	-	таблетки	1515	-	-	таблетки	2281	-	-	лекарства	1937	-	-	капли	1521	-	-	таблеточки	1871	-	-	развлечения	2272	-	-	таблетки	1917	-	-	таблетки	2129	-	-	таблетки	капли	2631	-	таблетки	1999	-	-	таблетки	4501	-	-	таблетки	2560	0909	-"прописал мне"	таблетки	1947			таблетки	2246	-	-	-	-	-	-нет ответа	лекарства	2461			таблетки	2255			таблетки	2024			средства	1839	 - 		таблетки	1571			таблетки	1671			медикаменты	2485	0117	"-е"	таблетки	1952	 - 		таблетки	1584	 - 		таблетки	1382	 - 		таблетки	1833	 - 		таблетки	3878	2887	"прописал"; дочитал на следующем слайде; респондент сначана неправильно прочитал слово "прописал", ему подсказал тот, кто проводил эксперимент	таблеточки	1639	0366	"мне"	таблетки	2022		вопросительная интонация	таблетки	2452			капли	2291			таблетки	2529	232	"-не"	средства	1593			препараты	2999	-	-	таблетки	2925	-	-	лекарства	3027	-	-	лекарства	2059	-	-	капли	1857	-	-	таблетки	2009	-	-	лекарства	2649	-	-	лекарства	1818	-	-	препараты	2719	-	-	таблетки	1648	0334	-"е"; "табле-"	таблетки	1423	-	-	на дом	8713	-	ответ в другом звуковом файле; два слова в ответе
38	high	Жених подарил бриллиантовое кольцо своей	3805	невесте	1186	356	"-цо"	невесте	1207			невесте	1049	598	"кольцо"	невесте	1608	0446	-ольцо	невесте	1885	593	льцо	невесте	1067			невесте	1623			невесте	1219			возлюбленной	1592			невесте	1092	395	"цо"	невесте	1231	266	"цо"	невесте	1494			невесте	1624	240	"цо", шум	невесте	661	127	о	невестке	2857	112	о, ошибка?	невесте	1533			невесте	1363	444	цо	маме	1341	193	цо	возлюбленной	1415	177	цо	невесте	1452			возлюбленной	1522	128	цо	невесте	792	112	о	невесте	2022			невесте	1258	34	о	девушке	1183			невесте	1180	-	-	невесте	1258	-	-	невесте	1635	-	-	невесте	1526	-	-	невесте	4755			невесте	1473	370	цо	невесте	1482	287	цо	невесте	958			невесте	784			невесте	1281	364	цо	невесте	1401			невесте	943			невесте	1798	150	о	невесте	1135			невесте	2220	-	-сначала ответ жжж..	невесте	0895	-	-	невесте	1933	0303	-"ей"	жене	1108	-	-	невесте	1119	-	-	невесте	1701	-	-	знакомой	2424	-	-	невесте	0902	-	-	невесте	1885	-	-	возлюбленной	2017	-	-	невесте	1642	-	-	любимой	2286	-	-	невесте	1472	0417	-"кольцо"	любовнице	2084			невесте	1763	-	-	невесте	1417	-	-	невесте	1368			невесте	1885			невесте	1651			невесте	1252	 - 		возлюбленной	1093			невесте	1724			жене	1179	 - 		невесте	1516	0160	"-о"	невесте	0754	 - 		невесте	0800	 - 		невесте	1023	0622	"-льцо"	невесте	1768	0873	"-вое кольцо"	бухгалтерше	2719	0841	"-товое кольцо"; смех	невесте	1102			невесте	1258			невесте	1820			невесте	125	409	"-цо"	жене	1217	0214	″о″	невесте	2321	0668	-"кольцо"	невесте	1067	-	-	невесте	1189	-	-	невесте	2534	-	-	избраннице	1012	-	-	невесте	1536	-	-	возлюбленной	2255	-	-	невесте	1894	-	-	невесте	1652	-	-	невесте	0744	-	-	невесте	0893	-	-	жене	2245	-	-
39	high	Сергей размешивал чай серебряной	3904	ложкой	1328			ложкой	1252	501	"чай"	ложкой	1001	458		ложкой	1266	0249	-ай	вилкой	1632			ложкой	1391			ложкой	1536	178	й	ложкой	1400			ложкой	1365			ложечкой	1439	340	"ай"	ложкой	1136			ложкой	2302			ложкой	2346	405	"чай"	ложкой	1606	181	ай, повтор "серебряной"	ложкой	1788			ложкой	1618			ложкой	1235	486	чай	ложкой	1491			ложкой	1243			ложкой	1188			ложкой	1039			ложкой	977			ложкой	1450			ложкой	1160	146	ай	ложечкой	1010			ложкой	1175	-	-	ложкой	1110	-	-	ложкой	1436	-	-	ложкой	1590	-	-	ложечкой	2189			ложкой	1320			ложечкой	1784	165	й	ложкой	1286			ложкой	1209			ложкой	1748	429	ай	ложкой	1523			ложкой	1380			ложкой	1243			ложкой	1467			ложкой	1732	-	-	ложкой	1229	-	-	ложечкой	1383	0207	-"ай"	ложкой	1544	-	-	ложкой	1095	-	-	ложкой	1435	-	-	вилкой	2062	-	-	ложкой	1726	-	-	ложкой	1787	-	-	ложечкой	1249	-	-	ложкой	1679	-	-	ложкой	1590	-	-	ложкой	3050	1094	-"размешивал чай"	ложечкой	1942			ложкой	1941	-	-	ложкой	1822	-	-	ложкой	1441			ложкой	1863			ложкой	1804			ложкой	1629	 - 		ложкой	1666			ложечкой	1573			ложкой	1278	 - 		ложкой	169	 - 		ложкой	1663	 - 		ложкой	0959	 - 		ложкой	1614	0319	"чай"	ложкой	1358	0684	"-вал чай"; дочитал на следующем слайде	вилкой	1697	0432	"чай"	ложкой	1595			ложкой	1202			ложкой	2532			ложкой	1735			ложкой	1376			ложкой	1724	0201	-"ай"	ложкой	1359	-	-	ложкой	1586	-	-	ложкой	2952	-	-	ложкой	1607	-	-	ложечкой	2021	-	-	ложкой	2223	-	-	ложкой	1817	-	-	ложкой	1699	-	-	ложечкой	1259	0259	-"ай"; "ло-"	ложечкой	1621	-	-	ложкой	1344	-	-
40	high	Житель дома решил написать мэру анонимное	4006	письмо	1412			письмо	1381	565	"мэру"	обращение	1380	407	"мэру"	письмо	1481	0277	-ру	письмо	4475	316	эру	послание	1333			послание	2061			письмо	1873			письмо	2787			письмо	2399			письмо	1329			письмо	2893			анонимное	1858	228	"у"	письмо	1067	200	у	письмо	5196			письмо	1560			послание	1526	249	мэру	обращение	1442	327	эру	послание	1610	402	мэру	письмо	1241			письмо	1316			обращение	1698			письмо	1270	405	мэру	письмо	1619	140	ру	письмо	1704	352	мэру	сообщение	1441	-	-	обращение	1221	-	-	письмо	2759	-	-	письмо	1497	-	-	обращение	2759			письмо	1815	277	эру	послание	2461	253	ру	письмо	1308			письмо	1638			письмо	1482	429	эру	письмо	1517			послание	1923			письмо	1273			письмо	1380			письмо	1862	-	-	письмо	1468	-	-	письмо	2259	0463	-"мэру"	письмо	1538	-	-	письмо	1162	-	-	письмо	1336	-	-	письмо	1222	-	-	письмо	2050	-	-	письмо	1617	-	-	письмо	2468	-	-	письмо	1491	-	-	сообщение	2645	-	-	письмо	1560	0438	-"мэру"	письмо	1580			сообщение	1796	-	-	письмо	1798	-	-	письмо	1890			письмо	1745			письмо	1608			письмо	2078	 - 		письмо	2292			письмо	1521			сообщение	1644	 - 		послание	2013	 - 		письмо	1064	 - 		письмо	1171	 - 		послание	1427	0344	"мэру"	письмо	1707	0487	"мэру"	признание	2028	0314	"-эру"	письмо	1468			письмо	1399			письмо	1831			письмо	1858	35	"мэру"	письмо	1348			письмо	1825	0151	-"у"	письмо	1905	-	-	письмо	1902	-	-	письмо	1965	-	-	письмо	1842	-	-	послание	2449	-	-	послание	2677	-	-	письмо	1526	-	-	письмо	2125	-	-	обращение	1131	-	-	письмо	1217	-	-	письмо	1797	-	-
